creator_id,topic,recent_video_transcript,posting_cadence_days,views_90d,clicks,leads,qualified_leads,enrollments,refunds,geography,language,category_tag,click_rate,lead_rate,qualification_rate,enrollment_rate
C1241,Analytics;Health,Essential tools every data scientist should know,4.5,10781,245,15,6,2,0,INDIA,English,tips,0.022725164641498933,0.061224489795918366,0.4,0.3333333333333333
C1242,Data Science,Feature engineering techniques for better machine learning models,10.8,8758,193,11,7,2,0,INDIA,English,tips;deep-dive;tutorial,0.022036994747659282,0.05699481865284974,0.6363636363636364,0.2857142857142857
C1243,AI Tools;Web Dev,Feature engineering techniques for better machine learning models,7.8,2076,46,2,1,0,0,INDIA,English,deep-dive;practical,0.022157996146435453,0.043478260869565216,0.5,0.0
C1244,EdTech,SQL essentials for data analysis - from basics to advanced queries,7.4,3082,69,4,2,0,0,INDIA,English,beginner-friendly,0.022388059701492536,0.057971014492753624,0.5,0.0
C1245,Fitness;Machine Learning,UI/UX design principles for beginners,9.9,4953,83,1,1,0,0,INDIA,English,deep-dive;tips;how-to,0.016757520694528568,0.012048192771084338,1.0,0.0
C1246,Web Dev,Web development trends and best practices,13.6,4535,71,4,1,0,0,INDIA,English,practical,0.01565600882028666,0.056338028169014086,0.25,0.0
C1247,Health,Fitness routines for desk workers,1.7,3470,40,1,1,0,0,INDIA,English,tips;tutorial,0.011527377521613832,0.025,1.0,0.0
C1248,Statistics,Essential tools every data scientist should know,2.1,8736,174,10,6,2,0,INDIA,English,tips;advanced,0.019917582417582416,0.05747126436781609,0.6,0.3333333333333333
C1249,Machine Learning,Feature engineering techniques for better machine learning models,11.6,11566,270,17,6,2,0,INDIA,English,tutorial,0.023344284973197304,0.06296296296296296,0.35294117647058826,0.3333333333333333
C1250,Analytics,Feature engineering techniques for better machine learning models,3.7,20601,542,27,14,6,0,INDIA,English,interview,0.02630940245619145,0.04981549815498155,0.5185185185185185,0.42857142857142855
C1251,Statistics,Complete Python tutorial for data science beginners with practical examples,10.2,2468,73,4,1,0,0,INDIA,English,beginner-friendly;practical,0.02957860615883306,0.0547945205479452,0.25,0.0
C1252,Finance,Budget travel guide across India,4.6,1159,7,1,1,0,0,INDIA,English,practical,0.0060396893874029335,0.14285714285714285,1.0,0.0
C1253,Cooking,Personal finance tips for young professionals in India,11.4,25955,362,14,6,1,0,INDIA,English,tips;tutorial;advanced,0.013947216335966095,0.03867403314917127,0.42857142857142855,0.16666666666666666
C1254,Python;Cooking,SQL essentials for data analysis - from basics to advanced queries,4.5,19010,509,28,14,6,0,INDIA,English,how-to,0.02677538137822199,0.0550098231827112,0.5,0.42857142857142855
C1255,Career Advice,SQL essentials for data analysis - from basics to advanced queries,9.2,9003,201,10,5,1,0,INDIA,English,tutorial,0.022325891369543487,0.04975124378109453,0.5,0.2
C1256,Career Advice,Breaking into data science without a technical background,6.6,4059,107,5,2,0,0,INDIA,English,how-to,0.026361172702636118,0.04672897196261682,0.4,0.0
C1257,SQL,Breaking into data science without a technical background,13.1,18271,504,31,17,6,0,INDIA,English,practical,0.027584697060916204,0.061507936507936505,0.5483870967741935,0.35294117647058826
C1258,Programming,Data visualization masterclass using Python matplotlib and seaborn,8.0,1410,32,1,1,0,0,INDIA,English,deep-dive,0.02269503546099291,0.03125,1.0,0.0
C1259,Statistics,Complete Python tutorial for data science beginners with practical examples,1.6,38672,1003,45,25,9,0,INDIA,English,tips,0.025936077782374844,0.0448654037886341,0.5555555555555556,0.36
C1260,Crypto,Budget travel guide across India,7.3,3817,89,3,1,0,0,INDIA,English,beginner-friendly;tips,0.023316740895991617,0.033707865168539325,0.3333333333333333,0.0
C1261,EdTech,Machine learning fundamentals explained with real-world projects,8.0,500,7,1,1,0,0,INDIA,English,review,0.014,0.14285714285714285,1.0,0.0
C1262,Statistics;Productivity,Feature engineering techniques for better machine learning models,2.0,16021,412,28,18,8,0,INDIA,English,how-to;tips;interview,0.025716247425254354,0.06796116504854369,0.6428571428571429,0.4444444444444444
C1263,SQL,Machine learning fundamentals explained with real-world projects,12.4,2379,53,2,1,0,0,INDIA,English,deep-dive;tips;practical,0.022278268179907523,0.03773584905660377,0.5,0.0
C1264,Programming,End-to-end data science project walkthrough from data to deployment,2.9,1174,22,1,1,0,0,INDIA,English,case-study,0.018739352640545145,0.045454545454545456,1.0,0.0
C1265,Marketing,Gaming industry insights and career opportunities,3.1,500,5,1,1,0,0,INDIA,English,tips,0.01,0.2,1.0,0.0
C1266,Cooking,UI/UX design principles for beginners,1.7,500,3,1,1,0,0,INDIA,English,interview;tips;deep-dive,0.006,0.3333333333333333,1.0,0.0
C1267,Programming,End-to-end data science project walkthrough from data to deployment,2.7,4376,99,6,3,1,0,INDIA,English,interview,0.02262340036563071,0.06060606060606061,0.5,0.3333333333333333
C1268,EdTech,SQL essentials for data analysis - from basics to advanced queries,9.8,1527,35,1,1,0,0,INDIA,English,beginner-friendly,0.022920759659463,0.02857142857142857,1.0,0.0
C1269,EdTech,Data visualization masterclass using Python matplotlib and seaborn,13.3,751,15,1,1,0,0,INDIA,English,practical,0.019973368841544607,0.06666666666666667,1.0,0.0
C1270,SQL,Machine learning fundamentals explained with real-world projects,8.8,7229,190,12,5,1,0,INDIA,English,review,0.026283026698021857,0.06315789473684211,0.4166666666666667,0.2
C1271,Fitness;Python,Budget travel guide across India,8.3,5123,76,3,1,0,0,INDIA,English,review;advanced,0.014835057583447199,0.039473684210526314,0.3333333333333333,0.0
C1272,Career Advice,Essential tools every data scientist should know,13.7,7937,213,11,5,2,0,INDIA,English,tutorial;tips,0.026836336147158878,0.051643192488262914,0.45454545454545453,0.4
C1273,Travel,Web development trends and best practices,13.4,5724,99,4,2,0,0,INDIA,English,advanced,0.01729559748427673,0.04040404040404041,0.5,0.0
C1274,Career Advice;Gaming,"Statistics for data science - probability, distributions, and hypothesis testing",12.5,5190,96,5,2,0,0,INDIA,English,deep-dive,0.018497109826589597,0.052083333333333336,0.4,0.0
C1275,Career Advice;Cooking,SQL essentials for data analysis - from basics to advanced queries,5.7,73827,2269,125,88,38,5,INDIA,English,beginner-friendly,0.03073401330136671,0.05509034817100044,0.704,0.4318181818181818
C1276,Data Science;Cooking,Machine learning fundamentals explained with real-world projects,12.7,35858,825,50,33,14,1,INDIA,English,beginner-friendly,0.023007418149366948,0.06060606060606061,0.66,0.42424242424242425
C1277,Data Science,SQL essentials for data analysis - from basics to advanced queries,7.8,4040,82,4,2,0,0,INDIA,English,tips,0.020297029702970298,0.04878048780487805,0.5,0.0
C1278,Cooking,Gaming industry insights and career opportunities,0.5,674,3,1,1,0,0,INDIA,English,interview,0.004451038575667656,0.3333333333333333,1.0,0.0
C1279,Gaming,UI/UX design principles for beginners,10.6,49953,1013,46,11,3,0,INDIA,English,interview;advanced;case-study,0.020279062318579465,0.045409674234945706,0.2391304347826087,0.2727272727272727
C1280,Travel,Gaming industry insights and career opportunities,9.5,6605,118,4,1,0,0,INDIA,English,interview,0.01786525359576079,0.03389830508474576,0.25,0.0
C1281,Fitness,Cryptocurrency basics and investment strategies,6.6,19026,259,11,5,1,0,INDIA,English,practical,0.013612950699043414,0.04247104247104247,0.45454545454545453,0.2
C1282,Design,Budget travel guide across India,10.3,2927,44,1,1,0,0,INDIA,English,beginner-friendly,0.015032456440040998,0.022727272727272728,1.0,0.0
C1283,Fitness,Cryptocurrency basics and investment strategies,1.9,3944,50,2,1,0,0,INDIA,English,review,0.012677484787018255,0.04,0.5,0.0
C1284,EdTech;Fitness,Feature engineering techniques for better machine learning models,11.4,2573,68,4,1,0,0,INDIA,English,review;tips;interview,0.026428293820443063,0.058823529411764705,0.25,0.0
C1285,Machine Learning,Data visualization masterclass using Python matplotlib and seaborn,8.5,4274,95,6,3,1,0,INDIA,English,advanced,0.022227421619092184,0.06315789473684211,0.5,0.3333333333333333
C1286,SQL;Gaming,Breaking into data science without a technical background,9.0,3887,97,3,2,0,0,INDIA,English,interview,0.024954978132235656,0.030927835051546393,0.6666666666666666,0.0
C1287,Analytics,Data visualization masterclass using Python matplotlib and seaborn,11.5,500,8,1,1,0,0,INDIA,English,case-study;deep-dive;review,0.016,0.125,1.0,0.0
C1288,EdTech;Health,End-to-end data science project walkthrough from data to deployment,1.5,1002,22,1,1,0,0,INDIA,English,interview,0.021956087824351298,0.045454545454545456,1.0,0.0
C1289,Travel,Productivity hacks for remote workers,4.6,4503,50,1,1,0,0,INDIA,English,review;deep-dive;practical,0.01110370863868532,0.02,1.0,0.0
C1290,Career Advice,Data visualization masterclass using Python matplotlib and seaborn,9.4,2646,79,4,2,0,0,INDIA,English,practical;advanced;how-to,0.02985638699924414,0.05063291139240506,0.5,0.0
C1291,Web Dev;Machine Learning,Budget travel guide across India,9.2,4624,47,2,1,0,0,INDIA,English,tutorial,0.010164359861591695,0.0425531914893617,0.5,0.0
C1292,Python,Breaking into data science without a technical background,6.5,2384,63,4,2,0,0,INDIA,English,deep-dive,0.026426174496644295,0.06349206349206349,0.5,0.0
C1293,AI Tools,Feature engineering techniques for better machine learning models,8.8,5743,140,9,4,1,0,INDIA,English,interview,0.02437750304718788,0.06428571428571428,0.4444444444444444,0.25
C1294,Machine Learning,Data visualization masterclass using Python matplotlib and seaborn,9.3,4991,123,5,3,1,0,INDIA,English,advanced,0.024644359847725908,0.04065040650406504,0.6,0.3333333333333333
C1295,Python,SQL essentials for data analysis - from basics to advanced queries,3.1,11767,277,14,7,2,0,INDIA,English,deep-dive,0.023540409620124075,0.05054151624548736,0.5,0.2857142857142857
C1296,Data Science,Data visualization masterclass using Python matplotlib and seaborn,3.0,500,7,1,1,0,0,INDIA,English,tutorial;review,0.014,0.14285714285714285,1.0,0.0
C1297,Health,UI/UX design principles for beginners,9.9,15371,229,8,2,0,0,INDIA,English,practical,0.014898184893630864,0.034934497816593885,0.25,0.0
C1298,AI Tools,Essential tools every data scientist should know,6.6,6660,168,11,5,2,0,INDIA,English,how-to,0.025225225225225224,0.06547619047619048,0.45454545454545453,0.4
C1299,Cooking,Productivity hacks for remote workers,12.4,3913,80,3,1,0,0,INDIA,English,how-to;beginner-friendly,0.020444671607462304,0.0375,0.3333333333333333,0.0
C1300,SQL,Career roadmap for aspiring data scientists in 2024,6.0,7126,189,12,6,2,0,INDIA,English,practical,0.026522593320235755,0.06349206349206349,0.5,0.3333333333333333
C1301,Statistics,Feature engineering techniques for better machine learning models,9.8,2810,68,4,2,0,0,INDIA,English,interview,0.024199288256227757,0.058823529411764705,0.5,0.0
C1302,Python;Cooking,Complete Python tutorial for data science beginners with practical examples,11.4,8656,230,8,5,1,0,INDIA,English,advanced,0.02657116451016636,0.034782608695652174,0.625,0.2
C1303,Design,Gaming industry insights and career opportunities,9.5,2274,30,1,1,0,0,INDIA,English,tutorial,0.013192612137203167,0.03333333333333333,1.0,0.0
C1304,Analytics;Gaming,Breaking into data science without a technical background,11.7,22480,554,42,21,7,0,INDIA,English,interview,0.024644128113879005,0.07581227436823104,0.5,0.3333333333333333
C1305,AI Tools,"Statistics for data science - probability, distributions, and hypothesis testing",1.9,529,9,1,1,0,0,INDIA,English,deep-dive;advanced,0.017013232514177693,0.1111111111111111,1.0,0.0
C1306,EdTech;Fitness,Complete Python tutorial for data science beginners with practical examples,12.6,4382,92,4,2,0,0,INDIA,English,tutorial,0.020994979461433135,0.043478260869565216,0.5,0.0
C1307,Web Dev,Cryptocurrency basics and investment strategies,0.6,6720,95,4,1,0,0,INDIA,English,how-to,0.014136904761904762,0.042105263157894736,0.25,0.0
C1308,Analytics,Data visualization masterclass using Python matplotlib and seaborn,9.5,2071,46,2,1,0,0,INDIA,English,interview,0.02221149203283438,0.043478260869565216,0.5,0.0
C1309,EdTech,End-to-end data science project walkthrough from data to deployment,8.6,2810,54,4,1,0,0,INDIA,English,practical,0.019217081850533807,0.07407407407407407,0.25,0.0
C1310,Career Advice,Machine learning fundamentals explained with real-world projects,7.9,5250,108,6,3,1,0,INDIA,English,interview,0.02057142857142857,0.05555555555555555,0.5,0.3333333333333333
C1311,EdTech,Feature engineering techniques for better machine learning models,1.9,14152,359,26,14,6,0,INDIA,English,interview,0.025367439231204072,0.07242339832869081,0.5384615384615384,0.42857142857142855
C1312,Analytics,SQL essentials for data analysis - from basics to advanced queries,3.3,18458,389,16,8,3,0,INDIA,English,tips;beginner-friendly,0.021074872683931087,0.04113110539845758,0.5,0.375
C1313,Design,Cryptocurrency basics and investment strategies,3.6,2078,24,1,1,0,0,INDIA,English,deep-dive;case-study,0.011549566891241578,0.041666666666666664,1.0,0.0
C1314,Fitness,Cryptocurrency basics and investment strategies,3.4,100000,1560,53,24,7,0,INDIA,English,tips;advanced;review,0.0156,0.03397435897435897,0.4528301886792453,0.2916666666666667
C1315,Data Science;Health,Machine learning fundamentals explained with real-world projects,5.2,17196,351,17,10,4,0,INDIA,English,interview;advanced;tutorial,0.02041172365666434,0.04843304843304843,0.5882352941176471,0.4
C1316,SQL;Crypto,Career roadmap for aspiring data scientists in 2024,11.1,13139,250,14,10,4,0,INDIA,English,case-study;tutorial,0.019027323236167137,0.056,0.7142857142857143,0.4
C1317,Python;Productivity,Feature engineering techniques for better machine learning models,13.2,5758,104,8,4,1,0,INDIA,English,practical,0.01806182702327197,0.07692307692307693,0.5,0.25
C1318,Design,Productivity hacks for remote workers,13.8,671,3,1,1,0,0,INDIA,English,how-to;practical,0.004470938897168405,0.3333333333333333,1.0,0.0
C1319,Python,Complete Python tutorial for data science beginners with practical examples,4.2,4776,139,7,4,1,0,INDIA,English,practical;how-to,0.029103852596314907,0.050359712230215826,0.5714285714285714,0.25
C1320,Analytics,Career roadmap for aspiring data scientists in 2024,5.2,9353,209,13,7,2,0,INDIA,English,interview,0.0223457714102427,0.06220095693779904,0.5384615384615384,0.2857142857142857
C1321,Statistics;Web Dev,Machine learning fundamentals explained with real-world projects,2.5,4024,97,7,4,1,0,INDIA,English,tutorial,0.024105367793240556,0.07216494845360824,0.5714285714285714,0.25
C1322,Analytics,Career roadmap for aspiring data scientists in 2024,11.9,1841,43,2,1,0,0,INDIA,English,advanced;case-study;how-to,0.023356871265616513,0.046511627906976744,0.5,0.0
C1323,Crypto;Career Advice,Gaming industry insights and career opportunities,1.0,6931,120,5,2,0,0,INDIA,English,interview,0.017313518972731208,0.041666666666666664,0.4,0.0
C1324,Travel,Gaming industry insights and career opportunities,2.2,6326,80,3,1,0,0,INDIA,English,deep-dive;interview;review,0.012646221941195067,0.0375,0.3333333333333333,0.0
C1325,Data Science;Design,Career roadmap for aspiring data scientists in 2024,7.6,4829,111,8,3,1,0,INDIA,English,beginner-friendly,0.022986125491820254,0.07207207207207207,0.375,0.3333333333333333
C1326,Machine Learning,Data visualization masterclass using Python matplotlib and seaborn,4.7,30489,766,57,32,13,1,INDIA,English,practical;how-to,0.02512381514644626,0.07441253263707572,0.5614035087719298,0.40625
C1327,Marketing;Career Advice,Gaming industry insights and career opportunities,2.3,31150,422,12,4,1,0,INDIA,English,advanced,0.013547351524879615,0.02843601895734597,0.3333333333333333,0.25
